
--- University-wide SDG Coverage (Gemini-2.5-flash) ---
Total courses analyzed: 2856
Courses related to at least one SDG (score > 9.0): 1609 (56.34%)

Courses related to each SDG (University-wide, absolute count):
1. No Poverty: 18 courses
2. Zero Hunger: 2 courses
3. Good Health and Well-being: 97 courses
4. Quality Education: 486 courses
5. Gender Equality: 42 courses
6. Clean Water and Sanitation: 1 courses
7. Affordable and Clean Energy: 12 courses
8. Decent Work and Economic Growth: 163 courses
9. Industry, Innovation and Infrastructure: 272 courses
10. Reduced Inequalities: 165 courses
11. Sustainable Cities and Communities: 95 courses
12. Responsible Consumption and Production: 60 courses
13. Climate Action: 54 courses
14. Life Below Water: 6 courses
15. Life on Land: 31 courses
16. Peace, Justice and Strong Institutions: 588 courses
17. Partnerships for the Goals: 135 courses

--- Course SDG Density Analysis (Gemini-2.5-pro) ---

--- Top 10 Courses for SDG: No Poverty (Gemini-2.5-pro) ---
| Rank | Course ID | Course Name | Department | Score | Reasoning | Evidence | Course URL |
4. Quality Education: Gemini=7.47, GPT=7.19, Diff (GPT-Gemini)=-0.28
5. Gender Equality: Gemini=1.31, GPT=1.32, Diff (GPT-Gemini)=0.00
6. Clean Water and Sanitation: Gemini=0.23, GPT=0.22, Diff (GPT-Gemini)=-0.01
7. Affordable and Clean Energy: Gemini=0.39, GPT=0.38, Diff (GPT-Gemini)=-0.01
8. Decent Work and Economic Growth: Gemini=4.67, GPT=4.64, Diff (GPT-Gemini)=-0.04
9. Industry, Innovation and Infrastructure: Gemini=4.12, GPT=4.10, Diff (GPT-Gemini)=-0.01
10. Reduced Inequalities: Gemini=3.92, GPT=3.91, Diff (GPT-Gemini)=-0.01
11. Sustainable Cities and Communities: Gemini=1.98, GPT=1.98, Diff (GPT-Gemini)=-0.00
12. Responsible Consumption and Production: Gemini=1.63, GPT=1.63, Diff (GPT-Gemini)=-0.00
13. Climate Action: Gemini=0.87, GPT=0.86, Diff (GPT-Gemini)=-0.01
14. Life Below Water: Gemini=0.23, GPT=0.23, Diff (GPT-Gemini)=-0.01
15. Life on Land: Gemini=0.62, GPT=0.61, Diff (GPT-Gemini)=-0.01
16. Peace, Justice and Strong Institutions: Gemini=4.84, GPT=4.83, Diff (GPT-Gemini)=-0.01
17. Partnerships for the Goals: Gemini=3.79, GPT=3.78, Diff (GPT-Gemini)=-0.02

SDGs with largest divergences:
4. Quality Education: Absolute Difference=0.28
8. Decent Work and Economic Growth: Absolute Difference=0.04
17. Partnerships for the Goals: Absolute Difference=0.02
9. Industry, Innovation and Infrastructure: Absolute Difference=0.01
16. Peace, Justice and Strong Institutions: Absolute Difference=0.01

--- Impact of Critique Step Analysis ---
Total SDG evaluations: 48552
Gemini revisions: 12113 (24.95%)
GPT revisions: 18511 (38.13%)
Average Gemini revision magnitude: 3.60
Average GPT revision magnitude: 3.58
Processing College_of_Commerce with 511 courses...

--- College_of_Commerce (511 courses) SDG Coverage (Gemini-2.5-pro) ---
Total courses analyzed: 511
Courses related to at least one SDG (score > 8.99): 334 (65.36%)

Courses related to each SDG (College_of_Commerce (511 courses), absolute count):
1. No Poverty: 3 courses
2. Zero Hunger: 0 courses
3. Good Health and Well-being: 4 courses
4. Quality Education: 65 courses
5. Gender Equality: 4 courses
6. Clean Water and Sanitation: 0 courses
7. Affordable and Clean Energy: 5 courses
8. Decent Work and Economic Growth: 109 courses
9. Industry, Innovation and Infrastructure: 155 courses
10. Reduced Inequalities: 17 courses
11. Sustainable Cities and Communities: 2 courses
12. Responsible Consumption and Production: 57 courses
13. Climate Action: 11 courses
14. Life Below Water: 1 courses
15. Life on Land: 0 courses
16. Peace, Justice and Strong Institutions: 75 courses
17. Partnerships for the Goals: 45 courses
Processing College_of_Law with 223 courses...

--- College_of_Law (223 courses) SDG Coverage (Gemini-2.5-pro) ---
Total courses analyzed: 223
Courses related to at least one SDG (score > 8.99): 212 (95.07%)

Courses related to each SDG (College_of_Law (223 courses), absolute count):
1. No Poverty: 2 courses
2. Zero Hunger: 0 courses
3. Good Health and Well-being: 3 courses
4. Quality Education: 5 courses
5. Gender Equality: 7 courses
6. Clean Water and Sanitation: 0 courses
7. Affordable and Clean Energy: 4 courses
8. Decent Work and Economic Growth: 15 courses
9. Industry, Innovation and Infrastructure: 22 courses
10. Reduced Inequalities: 28 courses
11. Sustainable Cities and Communities: 1 courses
12. Responsible Consumption and Production: 1 courses
13. Climate Action: 5 courses
14. Life Below Water: 4 courses
15. Life on Land: 6 courses
16. Peace, Justice and Strong Institutions: 206 courses
17. Partnerships for the Goals: 12 courses
Processing College_of_Liberal_Arts with 318 courses...

--- College_of_Liberal_Arts (318 courses) SDG Coverage (Gemini-2.5-pro) ---
Total courses analyzed: 318
Courses related to at least one SDG (score > 8.99): 150 (47.17%)

Courses related to each SDG (College_of_Liberal_Arts (318 courses), absolute count):
1. No Poverty: 0 courses
2. Zero Hunger: 0 courses
3. Good Health and Well-being: 7 courses
4. Quality Education: 116 courses
5. Gender Equality: 16 courses
6. Clean Water and Sanitation: 1 courses
7. Affordable and Clean Energy: 0 courses
8. Decent Work and Economic Growth: 5 courses
9. Industry, Innovation and Infrastructure: 10 courses
10. Reduced Inequalities: 20 courses
11. Sustainable Cities and Communities: 20 courses
12. Responsible Consumption and Production: 0 courses
13. Climate Action: 1 courses
14. Life Below Water: 1 courses
15. Life on Land: 3 courses
16. Peace, Justice and Strong Institutions: 46 courses
17. Partnerships for the Goals: 3 courses
Processing College_of_Science with 119 courses...

--- College_of_Science (119 courses) SDG Coverage (Gemini-2.5-pro) ---
Total courses analyzed: 119
Courses related to at least one SDG (score > 8.99): 51 (42.86%)

Courses related to each SDG (College_of_Science (119 courses), absolute count):
1. No Poverty: 0 courses
2. Zero Hunger: 0 courses
3. Good Health and Well-being: 29 courses
4. Quality Education: 23 courses
5. Gender Equality: 1 courses
6. Clean Water and Sanitation: 0 courses
7. Affordable and Clean Energy: 1 courses
8. Decent Work and Economic Growth: 2 courses
9. Industry, Innovation and Infrastructure: 19 courses
10. Reduced Inequalities: 2 courses
11. Sustainable Cities and Communities: 0 courses
12. Responsible Consumption and Production: 0 courses
13. Climate Action: 1 courses
14. Life Below Water: 0 courses
15. Life on Land: 0 courses
16. Peace, Justice and Strong Institutions: 2 courses
17. Partnerships for the Goals: 0 courses
Processing College_of_Social_Science with 433 courses...

--- College_of_Social_Science (433 courses) SDG Coverage (Gemini-2.5-pro) ---
Total courses analyzed: 433
Courses related to at least one SDG (score > 8.99): 355 (81.99%)

Courses related to each SDG (College_of_Social_Science (433 courses), absolute count):
1. No Poverty: 13 courses
2. Zero Hunger: 2 courses
3. Good Health and Well-being: 9 courses
4. Quality Education: 42 courses
5. Gender Equality: 20 courses
6. Clean Water and Sanitation: 2 courses
7. Affordable and Clean Energy: 7 courses
8. Decent Work and Economic Growth: 83 courses
9. Industry, Innovation and Infrastructure: 46 courses
10. Reduced Inequalities: 114 courses
11. Sustainable Cities and Communities: 87 courses
12. Responsible Consumption and Production: 21 courses
13. Climate Action: 26 courses
14. Life Below Water: 0 courses
15. Life on Land: 22 courses
16. Peace, Justice and Strong Institutions: 166 courses
17. Partnerships for the Goals: 73 courses
Processing College_of_Foreign_Languages with 529 courses...

--- College_of_Foreign_Languages (529 courses) SDG Coverage (Gemini-2.5-pro) ---
Total courses analyzed: 529
Courses related to at least one SDG (score > 8.99): 252 (47.64%)

Courses related to each SDG (College_of_Foreign_Languages (529 courses), absolute count):
1. No Poverty: 0 courses
2. Zero Hunger: 0 courses
3. Good Health and Well-being: 0 courses
4. Quality Education: 341 courses
5. Gender Equality: 8 courses
6. Clean Water and Sanitation: 0 courses
7. Affordable and Clean Energy: 0 courses
8. Decent Work and Economic Growth: 21 courses
9. Industry, Innovation and Infrastructure: 6 courses
10. Reduced Inequalities: 10 courses
11. Sustainable Cities and Communities: 5 courses
12. Responsible Consumption and Production: 3 courses
13. Climate Action: 3 courses
14. Life Below Water: 1 courses
15. Life on Land: 1 courses
16. Peace, Justice and Strong Institutions: 30 courses
17. Partnerships for the Goals: 8 courses
Processing College_of_Communication with 180 courses...

--- College_of_Communication (180 courses) SDG Coverage (Gemini-2.5-pro) ---
Total courses analyzed: 180
Courses related to at least one SDG (score > 8.99): 114 (63.33%)

Courses related to each SDG (College_of_Communication (180 courses), absolute count):
1. No Poverty: 1 courses
2. Zero Hunger: 1 courses
3. Good Health and Well-being: 6 courses
4. Quality Education: 23 courses
5. Gender Equality: 14 courses
6. Clean Water and Sanitation: 1 courses
7. Affordable and Clean Energy: 2 courses
8. Decent Work and Economic Growth: 16 courses
9. Industry, Innovation and Infrastructure: 50 courses
10. Reduced Inequalities: 17 courses
11. Sustainable Cities and Communities: 6 courses
12. Responsible Consumption and Production: 3 courses
13. Climate Action: 4 courses
14. Life Below Water: 1 courses
15. Life on Land: 1 courses
16. Peace, Justice and Strong Institutions: 29 courses
17. Partnerships for the Goals: 9 courses
Processing College_of_International_Affairs with 138 courses...

--- College_of_International_Affairs (138 courses) SDG Coverage (Gemini-2.5-pro) ---
Total courses analyzed: 138
Courses related to at least one SDG (score > 8.99): 126 (91.30%)

Courses related to each SDG (College_of_International_Affairs (138 courses), absolute count):
1. No Poverty: 4 courses
2. Zero Hunger: 0 courses
3. Good Health and Well-being: 0 courses
4. Quality Education: 7 courses
5. Gender Equality: 3 courses
6. Clean Water and Sanitation: 0 courses
7. Affordable and Clean Energy: 3 courses
8. Decent Work and Economic Growth: 17 courses
9. Industry, Innovation and Infrastructure: 8 courses
10. Reduced Inequalities: 20 courses
11. Sustainable Cities and Communities: 4 courses
12. Responsible Consumption and Production: 3 courses
13. Climate Action: 8 courses
14. Life Below Water: 4 courses
15. Life on Land: 0 courses
16. Peace, Justice and Strong Institutions: 109 courses
17. Partnerships for the Goals: 50 courses
Processing College_of_Education with 133 courses...

--- College_of_Education (133 courses) SDG Coverage (Gemini-2.5-pro) ---
Total courses analyzed: 133
Courses related to at least one SDG (score > 8.99): 119 (89.47%)

Courses related to each SDG (College_of_Education (133 courses), absolute count):
1. No Poverty: 0 courses
2. Zero Hunger: 0 courses
3. Good Health and Well-being: 30 courses
4. Quality Education: 91 courses
5. Gender Equality: 4 courses
6. Clean Water and Sanitation: 0 courses
7. Affordable and Clean Energy: 0 courses
8. Decent Work and Economic Growth: 4 courses
9. Industry, Innovation and Infrastructure: 5 courses
10. Reduced Inequalities: 15 courses
11. Sustainable Cities and Communities: 3 courses
12. Responsible Consumption and Production: 1 courses
13. Climate Action: 2 courses
14. Life Below Water: 0 courses
15. Life on Land: 4 courses
16. Peace, Justice and Strong Institutions: 12 courses
17. Partnerships for the Goals: 3 courses
Processing International_College_of_Innovation with 54 courses...

--- International_College_of_Innovation (54 courses) SDG Coverage (Gemini-2.5-pro) ---
Total courses analyzed: 54
Courses related to at least one SDG (score > 8.99): 49 (90.74%)

Courses related to each SDG (International_College_of_Innovation (54 courses), absolute count):
1. No Poverty: 0 courses
2. Zero Hunger: 1 courses
3. Good Health and Well-being: 1 courses
4. Quality Education: 10 courses
5. Gender Equality: 3 courses
6. Clean Water and Sanitation: 0 courses
7. Affordable and Clean Energy: 2 courses
8. Decent Work and Economic Growth: 6 courses
9. Industry, Innovation and Infrastructure: 18 courses
10. Reduced Inequalities: 11 courses
11. Sustainable Cities and Communities: 3 courses
12. Responsible Consumption and Production: 4 courses
13. Climate Action: 6 courses
14. Life Below Water: 0 courses
15. Life on Land: 1 courses
16. Peace, Justice and Strong Institutions: 23 courses
17. Partnerships for the Goals: 8 courses
Processing College_of_Informatics with 133 courses...

--- College_of_Informatics (133 courses) SDG Coverage (Gemini-2.5-pro) ---
Total courses analyzed: 133
Courses related to at least one SDG (score > 8.99): 98 (73.68%)

Courses related to each SDG (College_of_Informatics (133 courses), absolute count):
1. No Poverty: 0 courses
2. Zero Hunger: 0 courses
3. Good Health and Well-being: 0 courses
4. Quality Education: 18 courses
5. Gender Equality: 1 courses
6. Clean Water and Sanitation: 0 courses
7. Affordable and Clean Energy: 0 courses
8. Decent Work and Economic Growth: 2 courses
9. Industry, Innovation and Infrastructure: 89 courses
10. Reduced Inequalities: 1 courses
11. Sustainable Cities and Communities: 3 courses
12. Responsible Consumption and Production: 0 courses
13. Climate Action: 0 courses
14. Life Below Water: 0 courses
15. Life on Land: 0 courses
16. Peace, Justice and Strong Institutions: 7 courses
17. Partnerships for the Goals: 0 courses
Processing College_of_Xperimental with 7 courses...

--- College_of_Xperimental (7 courses) SDG Coverage (Gemini-2.5-pro) ---
Total courses analyzed: 7
Courses related to at least one SDG (score > 8.99): 6 (85.71%)

Courses related to each SDG (College_of_Xperimental (7 courses), absolute count):
1. No Poverty: 0 courses
2. Zero Hunger: 0 courses
3. Good Health and Well-being: 2 courses
4. Quality Education: 3 courses
5. Gender Equality: 0 courses
6. Clean Water and Sanitation: 0 courses
7. Affordable and Clean Energy: 0 courses
8. Decent Work and Economic Growth: 2 courses
9. Industry, Innovation and Infrastructure: 2 courses
10. Reduced Inequalities: 0 courses
11. Sustainable Cities and Communities: 1 courses
12. Responsible Consumption and Production: 0 courses
13. Climate Action: 0 courses
14. Life Below Water: 0 courses
15. Life on Land: 0 courses
16. Peace, Justice and Strong Institutions: 0 courses
17. Partnerships for the Goals: 1 courses
Processing Bachelor_Program_of_in_Sport with 6 courses...

--- Bachelor_Program_of_in_Sport (6 courses) SDG Coverage (Gemini-2.5-pro) ---
Total courses analyzed: 6
Courses related to at least one SDG (score > 8.99): 3 (50.00%)

Courses related to each SDG (Bachelor_Program_of_in_Sport (6 courses), absolute count):
1. No Poverty: 0 courses
2. Zero Hunger: 0 courses
3. Good Health and Well-being: 1 courses
4. Quality Education: 1 courses
5. Gender Equality: 0 courses
6. Clean Water and Sanitation: 0 courses
7. Affordable and Clean Energy: 0 courses
8. Decent Work and Economic Growth: 0 courses
9. Industry, Innovation and Infrastructure: 0 courses
10. Reduced Inequalities: 0 courses
11. Sustainable Cities and Communities: 0 courses
12. Responsible Consumption and Production: 0 courses
13. Climate Action: 0 courses
14. Life Below Water: 0 courses
15. Life on Land: 0 courses
16. Peace, Justice and Strong Institutions: 1 courses
17. Partnerships for the Goals: 1 courses
Processing PE_Coures with 105 courses...

--- PE_Coures (105 courses) SDG Coverage (Gemini-2.5-pro) ---
Total courses analyzed: 105
Courses related to at least one SDG (score > 8.99): 34 (32.38%)

Courses related to each SDG (PE_Coures (105 courses), absolute count):
1. No Poverty: 0 courses
2. Zero Hunger: 0 courses
3. Good Health and Well-being: 34 courses
4. Quality Education: 0 courses
5. Gender Equality: 0 courses
6. Clean Water and Sanitation: 0 courses
7. Affordable and Clean Energy: 0 courses
8. Decent Work and Economic Growth: 0 courses
9. Industry, Innovation and Infrastructure: 0 courses
10. Reduced Inequalities: 1 courses
11. Sustainable Cities and Communities: 0 courses
12. Responsible Consumption and Production: 0 courses
13. Climate Action: 0 courses
14. Life Below Water: 0 courses
15. Life on Land: 0 courses
16. Peace, Justice and Strong Institutions: 0 courses
17. Partnerships for the Goals: 0 courses
Processing Center_for_Creativity with 16 courses...

--- Center_for_Creativity (16 courses) SDG Coverage (Gemini-2.5-pro) ---
Total courses analyzed: 16
Courses related to at least one SDG (score > 8.99): 13 (81.25%)

Courses related to each SDG (Center_for_Creativity (16 courses), absolute count):
1. No Poverty: 0 courses
2. Zero Hunger: 0 courses
3. Good Health and Well-being: 2 courses
4. Quality Education: 5 courses
5. Gender Equality: 0 courses
6. Clean Water and Sanitation: 0 courses
7. Affordable and Clean Energy: 0 courses
8. Decent Work and Economic Growth: 6 courses
9. Industry, Innovation and Infrastructure: 8 courses
10. Reduced Inequalities: 1 courses
11. Sustainable Cities and Communities: 2 courses
12. Responsible Consumption and Production: 0 courses
13. Climate Action: 0 courses
14. Life Below Water: 0 courses
15. Life on Land: 0 courses
16. Peace, Justice and Strong Institutions: 0 courses
17. Partnerships for the Goals: 3 courses
Processing else_course with 5 courses...

--- else_course (5 courses) SDG Coverage (Gemini-2.5-pro) ---
Total courses analyzed: 5
Courses related to at least one SDG (score > 8.99): 5 (100.00%)

Courses related to each SDG (else_course (5 courses), absolute count):
1. No Poverty: 0 courses
2. Zero Hunger: 0 courses
3. Good Health and Well-being: 0 courses
4. Quality Education: 1 courses
5. Gender Equality: 0 courses
6. Clean Water and Sanitation: 0 courses
7. Affordable and Clean Energy: 0 courses
8. Decent Work and Economic Growth: 1 courses
9. Industry, Innovation and Infrastructure: 1 courses
10. Reduced Inequalities: 1 courses
11. Sustainable Cities and Communities: 0 courses
12. Responsible Consumption and Production: 0 courses
13. Climate Action: 0 courses
14. Life Below Water: 0 courses
15. Life on Land: 0 courses
16. Peace, Justice and Strong Institutions: 4 courses
17. Partnerships for the Goals: 0 courses
Analysis complete. Plots saved to the './course113/plots_sdg_detail/' directory.
